"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.43612362146699e-09,-7.05477463006321,0,0.643,2.36127445841602e-05,"CSRNP1"
1.09194158777021e-05,-6.69155212996418,0,0.464,0.179537035861178,"ITPRIP"
4.42870739153786e-05,-1.43158282284963,0.615,0.964,0.728168069316655,"MT2A"
0.000116920995582969,-3.60835289136585,0.077,0.571,1,"APOLD1"
0.000121815918624514,3.96958160643652,0.308,0.036,1,"SLC16A9"
0.00014772973201415,4.16539802172877,0.179,0,1,"CALHM5"
0.000233097104248881,-5.96203915335984,0,0.214,1,"ANKRD29"
0.000241967311702579,-2.75354241019197,0.154,0.714,1,"FKBP5"
0.000248440031706538,-1.36818004350405,0.487,0.929,1,"FAM107A"
0.000281573283667647,3.25354588736836,0.282,0.071,1,"SOX4"
0.000339097608798618,-3.59539346268974,0.051,0.5,1,"CEBPD"
0.000444531818632122,1.18794836326513,0.744,0.464,1,"SKIL"
0.000521224048066694,4.53453915883691,0.179,0,1,"DOCK7"
0.000572823605393698,3.48927744629691,0.462,0.036,1,"PAXX"
0.000613059266626638,-2.75381552386604,0.103,0.607,1,"DHRS3"
0.000674020214166738,-5.64107823593701,0,0.214,1,"HOXD8"
0.000690646280603872,-4.64060985795774,0,0.143,1,"ALG6"
0.000741184117108214,-1.52028253948244,0.359,0.786,1,"DUSP1"
0.00113835898086944,1.93194063222888,0.513,0.25,1,"ABLIM1"
0.001167683767025,-5.13422005579334,0.051,0.5,1,"MT1X"
0.00132426306896014,4.4683701949709,0.154,0,1,"IMPACT"
0.00141683909987783,4.86047610743857,0.205,0,1,"TWSG1"
0.00150804715494007,0.619243818449079,0.949,0.679,1,"SPTAN1"
0.00157345762176621,-4.61914279069135,0,0.179,1,"ZNF267"
0.00160104935665771,-2.08532976416621,0.231,0.714,1,"CDKN1C"
0.00178599164405127,-2.27919654959858,0.103,0.536,1,"DDIT4"
0.00185845800833761,-3.34961971378417,0.026,0.25,1,"EGR3"
0.00194630001253051,4.64387822148539,0.205,0,1,"NAA60"
0.00206806788997124,5.39513997921793,0.256,0,1,"JADE3"
0.00212172005232644,-5.60974920094733,0,0.179,1,"H6PD"
0.00217885729085927,4.03504920524149,0.154,0,1,"MED14"
0.00220008446759682,3.84687124390495,0.128,0,1,"CENPX"
0.00220907542360823,-5.0888419848962,0,0.179,1,"TAF8"
0.00227550360129682,-3.9152659310921,0.026,0.393,1,"GADD45A"
0.00230117554925252,3.80037986806758,0.128,0,1,"TRAPPC2"
0.00231746535629289,-5.48672908646876,0,0.214,1,"ARHGEF6"
0.00234349691926441,-1.98410787569006,0.103,0.357,1,"NECAP2"
0.00248995437327829,-5.53429011897278,0,0.179,1,"ERRFI1"
0.0025211956788304,1.94747012352701,0.564,0.179,1,"SPPL2A"
0.00252371027194402,4.3255221896605,0.154,0,1,"PTPRJ"
0.00256032390988018,-5.25191899563629,0,0.214,1,"MOV10"
0.00261950971073669,-2.26122954050137,0.205,0.607,1,"EGR1"
0.00262499029574239,2.59868811222457,0.282,0.071,1,"ATAD1"
0.00269172469882673,3.52327055704112,0.231,0.036,1,"RAB30"
0.00275686178217392,-2.57814589129213,0.154,0.5,1,"NR4A1"
0.0028603706643191,-3.43028252606753,0.051,0.393,1,"ADRB2"
0.00288925186358876,3.28789104226581,0.103,0,1,"SFMBT1"
0.00295192741089229,-1.57219299361225,0.282,0.75,1,"NEDD9"
0.00295571530813338,2.34628808849794,0.487,0.143,1,"GSTK1"
0.00298980480673737,4.82259559209456,0.179,0,1,"PCDH18"
0.00324887859355028,-4.71786326274422,0.026,0.429,1,"CTDSPL"
0.00376211635106943,-1.1442066011251,0.385,0.821,1,"MAP4"
0.00380000291995949,2.87625775208517,0.256,0.071,1,"CD44"
0.00380429814264291,-3.16030543283105,0.051,0.429,1,"PEAR1"
0.00385407574244529,1.50845837271896,0.487,0.286,1,"ANAPC11"
0.00387545798133281,4.45620541189209,0.154,0,1,"PLAGL1"
0.00431100944717618,-3.79167048651243,0.026,0.25,1,"LMBR1"
0.0043302753919556,2.98295208012981,0.179,0.036,1,"ANK3"
0.00451277652834523,1.9423632348561,0.333,0.143,1,"STAT1"
0.00454769167066989,1.70683010659213,0.256,0.107,1,"LDHB"
0.00456722318977544,2.84785148073907,0.282,0.036,1,"ATP5PB"
0.00474773567854818,4.26875138417929,0.154,0,1,"CELSR1"
0.00489294862538336,4.35478399886114,0.179,0,1,"APOE"
0.004894272543557,3.46527057447978,0.103,0,1,"OGG1"
0.00496863215088525,1.71039562258915,0.385,0.214,1,"FRY"
0.00511647586713435,4.03831422797625,0.128,0,1,"PRKD1"
0.00525452317755645,1.08885565489756,0.564,0.179,1,"CAVIN3"
0.00540933514652434,3.53657945496829,0.103,0,1,"MCCC1"
0.00548223716360845,3.79370890442331,0.128,0,1,"SLC2A10"
0.00551510264368835,3.40138853704726,0.103,0,1,"UTP11"
0.00560616208238617,3.49556396233754,0.359,0.071,1,"PLEKHO1"
0.00566681678847964,4.80937811705663,0.179,0,1,"AP5M1"
0.00566731864764178,-5.10150634592655,0,0.179,1,"ITPKC"
0.00570445157681609,-4.56336247992244,0,0.107,1,"EDNRB"
0.00571312630592185,-5.31628906473061,0,0.179,1,"DPP9"
0.00574962390613599,-5.35591707730601,0,0.143,1,"NAGS"
0.00578259022833437,2.18796851312449,0.436,0.107,1,"CTSH"
0.00579427446430543,4.75520084387101,0.179,0,1,"OTUD4"
0.0058469410931594,4.43761031016287,0.179,0,1,"DCAF1"
0.00584935876024793,4.48196227106415,0.179,0,1,"JPT1"
0.00597132440998851,4.19359748631893,0.128,0,1,"AP1AR"
0.00604832891506867,-4.0785807414388,0,0.143,1,"ZBED6"
0.00624997746473557,1.73667337576065,0.103,0.036,1,"LPIN1"
0.00637756884068259,-3.70317278012214,0.026,0.25,1,"SLC12A9"
0.00639358362591798,-4.81967318320728,0,0.143,1,"TMEM187"
0.0065467201707754,0.51148473272875,0.923,0.75,1,"PTMS"
0.00658902873000367,-4.97898456003012,0,0.179,1,"DYNC2H1"
0.00682716965665248,-3.35701565441966,0.077,0.393,1,"ATF3"
0.00698804899273416,0.994579942139204,0.231,0.036,1,"LSM8"
0.00700434290105141,2.84754175822857,0.282,0.071,1,"IRF1"
0.0071192819671304,2.18698104016874,0.385,0.143,1,"DPYSL3"
0.00719128661026128,-1.89166668353781,0.154,0.536,1,"BTG2"
0.00735897580131832,2.6225520685162,0.128,0.036,1,"DDX19A"
0.00740749872788162,3.99191112314265,0.103,0,1,"SWT1"
0.00748612184034649,2.69476312271719,0.256,0.071,1,"MED15"
0.0075174294812134,1.64592788550454,0.487,0.179,1,"RUNX1T1"
0.00768435435342591,4.06568092162818,0.154,0,1,"SINHCAF"
0.00779708176595203,3.67729644887709,0.103,0,1,"THBS3"
0.0080604727634072,2.21400532016151,0.41,0.143,1,"RASSF3"
0.00819497427965298,0.804814009606492,0.436,0.286,1,"SSR1"
0.00828789506426424,-5.13600422327497,0,0.143,1,"DDX3Y"
0.00830719360262114,-1.05183936340953,0.282,0.679,1,"IFNGR1"
0.0085274956257826,-4.42916886256796,0,0.107,1,"FLT3LG"
0.00862213612186846,3.80383564403238,0.128,0,1,"ARHGAP32"
0.00867248690356849,-4.55534517555254,0,0.143,1,"GUF1"
0.00884277312449234,-1.21480345876978,0.333,0.786,1,"ZFP36"
0.00903819911494536,-4.9130176338835,0,0.143,1,"NANS"
0.0090793326093547,1.10136790283699,0.769,0.536,1,"ATP13A3"
0.00919948502981385,3.89632609612527,0.103,0,1,"WDR55"
0.00938618142971427,-4.37183767225037,0,0.107,1,"CHST14"
0.00977815951732316,4.62448257130697,0.154,0,1,"NT5C2"
0.0100790121002328,1.76652759731395,0.103,0.036,1,"HDAC9"
0.0103251874075661,-1.24847597759069,0.231,0.571,1,"PXDC1"
0.0103439003758294,0.77706330642271,0.667,0.464,1,"TRAM1"
0.0104745195301147,-4.4296479452473,0,0.107,1,"TRIM68"
0.0108555590276754,4.21566670219539,0.128,0,1,"MSANTD3"
0.0110280159952816,-4.51089229452189,0,0.107,1,"ARAP2"
0.0111937387624273,2.81256076663548,0.308,0.071,1,"DR1"
0.0113493567782768,-1.42061779694536,0.256,0.607,1,"MCL1"
0.011398282313622,-4.29106959752436,0,0.143,1,"VPS37C"
0.0114579129836852,3.4655250414122,0.103,0,1,"SMIM30"
0.0115882817047993,-1.43357072046733,0.128,0.5,1,"MRPS26"
0.0118242135243598,0.000712892552876987,0.974,0.857,1,"ACTG1"
0.0120907808135275,-3.05701016466953,0.051,0.286,1,"AKR7A2"
0.0121558658748824,2.92308858357266,0.179,0.036,1,"RAB8B"
0.0122328908469511,2.18255258462403,0.256,0.071,1,"DCAF5"
0.0123690157146863,1.02153302241512,0.59,0.357,1,"EDN1"
0.0124408645858519,-0.450631948979532,0.821,1,1,"HYAL2"
0.0124632055095472,-4.25695478616767,0,0.107,1,"PIGA"
0.0125400489895931,3.80515301094799,0.103,0,1,"ZKSCAN8"
0.0125778259551511,5.37185586163124,0.205,0,1,"TLE5"
0.0126260745306986,1.24293150941216,0.692,0.464,1,"ITM2A"
0.0127256495768534,4.18680441195229,0.128,0,1,"TMEM144"
0.012729461813149,-4.39035332600143,0,0.143,1,"HIVEP3"
0.0127714632529695,2.17461972396248,0.41,0.143,1,"YAP1"
0.012889295914714,3.56670193619284,0.103,0,1,"TMEM9"
0.0129065652906739,3.86005802467057,0.128,0,1,"ZSCAN26"
0.0133084297406561,-3.74616063730621,0.026,0.25,1,"IGFBP2"
0.013346806772128,2.74664623325174,0.385,0.107,1,"GABARAP"
0.0136351435833016,-4.85679512220941,0,0.107,1,"EFCAB11"
0.0136715523909387,-2.16896390877722,0.051,0.286,1,"CHST3"
0.0137008076691371,-5.08962077736529,0,0.179,1,"SIK1"
0.0138552008050054,2.21828178054328,0.256,0.071,1,"ARIH2"
0.0138696338257952,4.10198254626519,0.128,0,1,"USF3"
0.0139503936492954,-4.92752958773637,0,0.107,1,"GHDC"
0.0141052082758078,3.5132644789467,0.103,0,1,"BABAM2"
0.014253407293445,-3.89326032651588,0.026,0.286,1,"CHN2"
0.0143154332691647,0.565937934566013,0.897,0.679,1,"ANXA2"
0.0143258707603143,0.974645069775979,0.385,0.321,1,"FCHSD2"
0.0144821953406773,-2.24139336617864,0.026,0.143,1,"SLC25A28"
0.0145817094258515,4.32294724878488,0.128,0,1,"MYBBP1A"
0.0147066733510764,-1.30128054068954,0.231,0.571,1,"THRAP3"
0.0148051198016042,0.632548811673132,0.641,0.464,1,"TJP1"
0.0148846806366696,-3.8294315350782,0,0.107,1,"AHRR"
0.0148846806366696,-3.99302586150319,0,0.107,1,"ARHGEF26"
