"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.76298236113628e-08,-0.479634782307369,0.828,0.947,0.000783129559818026,"EIF1"
7.37771760165024e-08,-1.68489265212292,0.186,0.5,0.00121304432806333,"GPX3"
7.44087050207231e-08,-1.51062436684022,0.214,0.543,0.00122342792795073,"FGFR1"
9.00814232428159e-08,2.59498009954603,0.316,0.064,0.00148111876095838,"NME2"
1.27855238456569e-07,6.5910470393266,0.163,0,0.00210219583070292,"PLAAT3"
1.31370276994102e-07,6.37623804032123,0.144,0,0.00215999009433703,"RESF1"
1.92076045277574e-07,2.61888874816657,0.307,0.064,0.00315811433645387,"RASSF9"
1.94872532973384e-07,1.07785913900432,0.614,0.319,0.00320409418714838,"ADGRL4"
2.26631979096863e-07,6.49865476825722,0.163,0,0.00372628300031062,"UPK3BL1"
2.6555991318831e-07,6.6071692832678,0.158,0,0.00436633609264219,"LRATD2"
2.83033656105872e-07,-1.0415008001526,0.447,0.734,0.00465363937369275,"RHOB"
3.20869110118614e-07,-0.252242223350937,0.972,0.989,0.00527572990857025,"HLA-E"
4.02447785922649e-07,6.4737116047099,0.153,0,0.0066170464961402,"TMEM35B"
4.03075969711961e-07,-0.558756930982315,0.772,0.947,0.00662737509400407,"EPAS1"
4.27726752034397e-07,-4.06660638264134,0.019,0.191,0.00703268325694956,"ARID5A"
4.68593432836578e-07,-1.82000536305071,0.153,0.447,0.00770461322269902,"ESM1"
4.99496140769523e-07,-0.491093835124353,0.749,0.862,0.00821271554653249,"UBC"
8.71678039774028e-07,0.769715701375842,0.67,0.394,0.0143321303299646,"ATP5F1E"
9.549952484677e-07,6.19632836824204,0.135,0,0.0157020318753059,"SEPTIN9"
9.77188213837829e-07,2.03832287609148,0.312,0.064,0.0160669286119216,"FMO2"
1.14244826230435e-06,-0.710977446582755,0.53,0.638,0.0187841343288081,"ANXA1"
1.1875477678356e-06,-2.50220337806588,0.088,0.319,0.0195256603987529,"ANKS1A"
1.21398268337918e-06,-0.167838543737697,0.995,1,0.0199603032801205,"MT-CYB"
1.35076199640204e-06,6.10997820113049,0.135,0,0.0222092287448424,"MRPS24"
1.49553268909536e-06,-1.55425942747519,0.167,0.447,0.0245895484741058,"KLF4"
1.67842884685464e-06,6.29226976262423,0.135,0,0.027596727099984,"MTLN"
1.90474782476774e-06,1.31587453952289,0.53,0.266,0.0313178637348312,"VWF"
2.01292999587278e-06,-0.577069059014182,0.684,0.83,0.0330965949921402,"CNN3"
2.1071427090842e-06,6.29820108192342,0.135,0,0.0346456404227624,"ITPRID2"
2.25699159477194e-06,1.16421926940989,0.484,0.234,0.0371094558012402,"ELOB"
