"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.631336286505724,0.178067082769776,0.17,0.307,1,"PIK3CA"
0.631432535147303,0.588033420909335,0.239,0.293,1,"VEZF1"
0.631967520174088,-0.779289417976227,0.057,0.147,1,"CDC37L1"
0.632036241230577,-1.70054474541268,0.057,0.147,1,"AP3D1"
0.632068917735051,0.162678206686158,0.08,0.133,1,"RAB4B"
0.632247713298659,0.532726172910889,0.091,0.133,1,"TXLNA"
0.632744580062805,0.32664561523191,0.125,0.173,1,"ATP10D"
0.632745720158081,-0.21698796904309,0.068,0.107,1,"NAA30"
0.633264618616356,0.425453790801824,0.511,0.613,1,"SDCBP"
0.633450123451646,-0.111575907398531,0.034,0.107,1,"SMARCAD1"
0.6335498734033,0.0211044139678563,0.125,0.187,1,"AP1G1"
0.633608489656404,0.719057322204977,0.136,0.133,1,"ADGRE5"
0.633777769030269,0.107516933485455,0.091,0.173,1,"PKD1"
0.634192822816888,-0.157134369941518,0.057,0.12,1,"MRPL48"
0.634265567474174,0.399441343178555,0.136,0.16,1,"TXNRD1"
0.63428225996423,0.528724503027523,0.08,0.133,1,"TET2"
0.634361129951437,-0.778045732237646,0.057,0.173,1,"ZDHHC7"
0.634408138417892,-0.524003624803191,0.159,0.347,1,"ITSN2"
0.634515891375299,-0.823352006331308,0.045,0.147,1,"MEA1"
0.634774155194845,0.00174788950059823,0.375,0.547,1,"NFE2L2"
0.635129457800351,-0.720559725348916,0.057,0.227,1,"ARL4A"
0.635237910763369,0.436649260594873,0.114,0.133,1,"PDK2"
0.635320424290538,-0.336809369133317,0.295,0.52,1,"XRCC5"
0.635339915828913,-0.240418159624335,0.08,0.12,1,"PWWP2B"
0.635513720256492,-0.197681679150894,0.273,0.507,1,"HDAC7"
0.635927079008083,1.02604738654052,0.17,0.12,1,"ARHGEF2"
0.636146189279293,-1.35876141248191,0.08,0.267,1,"LAMC1"
0.636390552613232,0.465431281391585,0.125,0.187,1,"TRAM2"
0.636715855040671,0.0021402086647942,0.17,0.32,1,"AGFG1"
0.637352642458746,1.23997721513407,0.102,0.12,1,"NLK"
0.637454415958158,-0.211567730473295,0.091,0.133,1,"RBM43"
0.6378450377001,-0.352708508825956,0.034,0.107,1,"GOLGA1"
0.638193858752876,-0.652773675060131,0.193,0.373,1,"C1orf43"
0.638417585011383,0.0851667001561824,0.818,0.947,1,"FLT1"
0.638650786166633,0.633289966152116,0.068,0.12,1,"SIRT1"
0.638920783798987,0.536646120126888,0.17,0.227,1,"CPNE8"
0.639074193119611,0.321151190553685,0.136,0.187,1,"TRIM13"
0.639092603960862,0.570824725384296,0.114,0.147,1,"IQCK"
0.639115879696205,0.0551801985261323,0.136,0.227,1,"TMCO3"
0.639116534151481,1.33192927400195,0.102,0.107,1,"PCGF3"
0.639306888735284,-0.647686238436108,0.08,0.213,1,"SEPHS1"
0.639327311406315,0.436038156567829,0.159,0.2,1,"RSU1"
0.639504011628832,-1.10975514218879,0.034,0.147,1,"TNNT2"
0.639697321442293,0.27655558310543,0.159,0.28,1,"ZCCHC24"
0.639710696896186,-0.480938838458473,0.068,0.107,1,"FBXL20"
0.63981162241751,-0.355004503047863,0.08,0.16,1,"MFGE8"
0.639907344031507,0.701510261440705,0.136,0.187,1,"CASP4"
0.640036382732248,-0.156846056902204,0.08,0.187,1,"SPTY2D1"
0.640302161068314,-0.0669989836580801,0.17,0.307,1,"CHTOP"
0.640471831246073,0.252393226520056,0.136,0.12,1,"ERBIN"
0.640683594299551,-0.339070168234586,0.114,0.24,1,"BOD1"
0.640757767516845,0.346869737684703,0.193,0.227,1,"JUP"
0.640854352094378,-0.0727135825128555,0.182,0.32,1,"VDAC3"
0.640974792453639,1.14402712675037,0.102,0.093,1,"FAF2"
0.641102374913407,-0.218455605558284,0.136,0.267,1,"KRIT1"
0.641200298573736,0.373422693454347,0.182,0.253,1,"TIMM13"
0.641294029547583,-0.468745599354435,0.068,0.133,1,"PDZD11"
0.641398487239559,0.107286887170184,0.886,0.947,1,"RPS27A"
0.641939149316051,1.00441964107056,0.114,0.133,1,"EXOSC1"
0.642000057679989,0.727206799515624,0.091,0.12,1,"CUEDC1"
0.642209003563979,-0.395793904370415,0.136,0.28,1,"NR1H2"
0.642956305282216,-0.0375317487244058,0.33,0.533,1,"WAC"
0.642988044106565,-0.487603885815371,0.114,0.2,1,"AKR1B1"
0.642990334064576,-0.123767368769415,0.273,0.44,1,"PHPT1"
0.643456810874163,0.154504532250233,0.523,0.68,1,"MGST2"
0.643535545372884,0.191130171566262,0.25,0.36,1,"STUB1"
0.6435800812948,-0.562748232910626,0.045,0.133,1,"NDRG3"
0.643740794432475,-2.45673580004187,0.034,0.133,1,"ZBTB33"
0.643777334495919,-0.814854212547093,0.068,0.133,1,"CYB5D1"
0.643855456151419,0.537696685202973,0.102,0.173,1,"PPP3R1"
0.643940961420034,-0.275246931584555,0.114,0.32,1,"EVI5"
0.644029362479292,-0.474056548747868,0.057,0.107,1,"MED7"
0.644235399119188,-0.141156837225978,0.295,0.52,1,"SYF2"
0.644247336754541,-0.483114269835379,0.08,0.12,1,"IER3IP1"
0.644430162379181,0.237024035100671,0.068,0.147,1,"TMED4"
0.644456356426067,0.349761676788128,0.045,0.12,1,"UEVLD"
0.644779580682677,-0.195327507185534,0.261,0.493,1,"TAOK1"
0.64492507425629,-0.123682125471036,0.045,0.107,1,"MED12"
0.644966745227958,-0.846730160726296,0.045,0.107,1,"TTC21B"
0.645082546112828,1.14850230736434,0.114,0.107,1,"DTX3"
0.645164830056669,-1.13485685725768,0.045,0.16,1,"MINPP1"
0.645203537172389,-0.0863606907084203,0.125,0.16,1,"TNIP2"
0.645233139855576,0.257418268008724,0.159,0.267,1,"TAF10"
0.645311161777459,0.0858789848027235,0.034,0.107,1,"GPR180"
0.645509246329028,0.229030867941074,0.125,0.187,1,"PIK3C3"
0.645629524841681,0.00272620570350313,0.227,0.4,1,"ALKBH7"
0.645630366801864,-0.240258131811455,0.08,0.213,1,"CDK6"
0.645814646566405,-0.251620986369589,0.227,0.4,1,"RAB6A"
